character_id,type,character_name,additional_param,additional_type,id,rate,luck_pattern,day_count,message,login_bonus_id,voice_id
0,2,"","",0,568,1,4,0,"오늘의 운세는 소길! 주변에 휩쓸리지 말고 나만의 하루를! 단, 너무 많이 자거나 너무 게으름 피우지 말고 적당한 운동을, 이래~",60004,0
0,2,"","",0,569,1,4,0,"오늘의 운세는 소길! 마음 내키는 대로 지내는 것이 행복으로의 지름길! 맛있는 생선을 먹고 고양이를 바라보며 자연체로 지내는 건 어때?",60004,0
0,2,"","",0,570,2,4,0,"오늘의 운세는 소길! 작은 용기로 내딛는 한 걸음이 중요!\n멀리서 보기만 하면 안 돼요. 오늘은, 조금만 다가가 볼게요!",60004,0
190804,3,"카린","",0,571,0,0,0,"점괘의 결과는 어떠셨나요?\n새로 시작하는 당신의 하루가\n무척 좋은 날이 되도록\n내일도 또 놀러와 주세요♪",60004,2
190804,3,"카린","",0,572,0,0,7,"점괘 뽑기는 재미있으셨나요?\n당신의 새로운 한 해가\n근사한 날이 될 수 있도록\n진심으로 기도하겠습니다",60004,3
190804,1,"카린","",0,573,1,0,0,"새해를 맞이하여 새롭게 시작하는 하루를\n점괘 뽑기로 확인해 보시지 않겠어요?\n좋은 운세가 나오면 선물도 잔뜩 받을 수 있어요♪",60005,1
0,2,"","",0,574,1,1,0,"오늘의 운세는 희길! 모든 일이 최고조! 장난 아니네요☆ 행운의 아이템은 주먹밥! 배가 든든해서 행복이 지속될 거예요!",60005,0
0,2,"","",0,575,1,1,0,"오늘의 운세는 희길! 계속 기도해 온 소원이 이루어질지도!\n분명 너라면 도달할 수 있어, 해피엔딩 그 앞에",60005,0
0,2,"","",0,576,2,1,0,"오늘의 운세는 희길! 길을 걸으면 행운이 찾아오는 최고의 길일!\n역시 오라버니. 진선진미, 금구무결한 강한 운을 갖고 계시네요.",60005,0
0,2,"","",0,577,2,1,0,"오늘의 운세는 희길! 여행길, 어디를 가도 좋음!\n새해 첫 출발도 오빠와 함께하네요♪ 모험하러 출발~♪",60005,0
0,2,"","",0,578,2,1,0,"오늘의 운세는 희길! 하루 세 끼 먹으면 건강운 상승!\n설음식. 떡국. 더, 먹어. 오빠.",60005,0
0,2,"","",0,579,1,2,0,"오늘의 운세는 대길! 당신의 취미가 더욱 넓어질지도!\n커여~~~운 쇼타랑~ 기사 큔도 획득~ 음후후~♪",60005,0
0,2,"","",0,580,1,2,0,"오늘의 운세는 대길! 재봉을 좋아하는 여자아이의 보증서입니다!\n보살펴 주고 싶어 하는 여동생에게 잔뜩 사랑받을지도!?",60005,0
0,2,"","",0,581,1,2,0,"오늘의 운세는 대길! 평소의 노력이 열매를 맺고, 무슨 일이든 좋은 방향으로!\n그런 동생에게는 누나가 착하다 착해 꼬옥~을 선물할게♪",60005,0
0,2,"","",0,582,2,2,0,"오늘의 운세는 대길! 외출하면 좋은 일이 있을지도?\n또 함께 몰래 데이트해 주세요…… 기사♪",60005,0
0,2,"","",0,583,2,2,0,"오늘의 운세는 대길! 이사를 한다면 따스한 장소가 길!\n연옥 같은 세상이지만, 정들면 고향이라고 합니다. 천천히 오세요……♪",60005,0
0,2,"","",0,584,1,3,0,"오늘의 운세는 중길! 대부분의 일은 밀어붙이면 어떻게든 성사됩니다!\n행운의 장소는 게임 센터. 펀치 머신으로 스트레스 발산!",60005,0
0,2,"","",0,585,1,3,0,"오늘의 운세는 중길! 누군가에게 헌신해서 잡을 수 있는 행복이 있을지도?\n진인사 대천명! 자, 연초에도 바삐 일하겠어요♪",60005,0
0,2,"","",0,586,1,3,0,"오늘의 운세는 중길! 노래를 흥얼거리며, 행복을 불러들이자!\n행운이 될지는 모르겠지만…… 같이, 노래하자?",60005,0
0,2,"","",0,587,1,3,0,"오늘의 운세는 중길! 건강에 주의하며 기분 좋은 한 해를!\n몸이 안 좋을 때는 사양 말고 말해, 구석구석까지 조사해 줄게",60005,0
0,2,"","",0,588,1,3,0,"오늘의 운세는 중길! 여행운이 점점 상승 중!\n어쩌면 「마호마호 왕국」에도 갈 수 있을지도 모르옵니다♪",60005,0
0,2,"","",0,589,2,3,0,"오늘의 운세는 중길! 싸움에서는 이기겠지만 방심은 큰 적!\n뭐, 저와 함께라면, 적수는 없을 거예요!",60005,0
0,2,"","",0,590,2,3,0,"오늘의 운세는 중길! 행운의 아이템은 「빛나는 것」!\n하츠네의 「반~짝☆」하는 마법을 보여 줄까?",60005,0
0,2,"","",0,591,1,4,0,"오늘의 운세는 소길! 느긋하고 평온한 하루가 되겠네요!\n당신을 방해하는 것은 전부 에리코가 제거하겠어요, 쿡쿡♪",60005,0
0,2,"","",0,592,1,4,0,"오늘의 운세는 소길! 작은 용기로 내딛는 한 걸음이 중요!\n멀리서 보기만 하면 안 돼요. 오늘은, 조금만 다가가 볼게요!",60005,0
0,2,"","",0,593,1,4,0,"오늘의 운세는 소길! 밖에 나가서 느긋하게 보내면 행운 상승!\n행운의 장소는 목장. 재밌는 만남이 있을 것 같아요♪",60005,0
0,2,"","",0,594,1,4,0,"오늘의 운세는 소길! 여러 가지 사건이 일어나는 하루가 될 것 같아!\n상황을 잘 관찰해 보자고! 그야말로 탐정처럼!",60005,0
0,2,"","",0,595,1,4,0,"오늘의 운세는 소길! 어려운 부탁을 받을지도 몰라요!\n잘 해내면 분명 성장으로 이어질 거예요, 도전해 봐요!",60005,0
0,2,"","",0,596,2,4,0,"오늘의 운세는 소길! 하늘을 바라보면 기분이 맑아져요!\n바라보지만 말고 힘껏 날아 볼까요♪",60005,0
0,2,"","",0,597,2,4,0,"오늘의 운세는 소길! 청소를 하면 운이 트일 것 같아!\n「와, 귀찮아」 「블룸! 새해 벽두부터 농땡이 피우면 안 돼!」",60005,0
190804,3,"카린","",0,598,0,0,0,"점괘의 결과는 어떠셨나요?\n새로 시작하는 당신의 하루가\n무척 좋은 날이 되도록\n내일도 또 놀러와 주세요♪",60005,2
190804,3,"카린","",0,599,0,0,7,"점괘 뽑기는 재미있으셨나요?\n당신의 새로운 한 해가\n근사한 날이 될 수 있도록\n진심으로 기도하겠습니다",60005,3
190804,1,"카린","",0,600,1,0,0,"새해를 맞이하여 새롭게 시작하는 하루를\n점괘 뽑기로 확인해 보시지 않겠어요?\n좋은 운세가 나오면 선물도 잔뜩 받을 수 있어요♪",60006,1
0,2,"","",0,601,2,1,0,"오늘의 운세는 희길! 용기를 가지고 새로운 일에 도전하자!\n징조가 좋은데, 소년! 올해도 좋은 한 해가 되도록 기도할게.",60006,0
0,2,"","",0,602,2,1,0,"오늘의 운세는 희길! 어떤 위기도 쉽게 극복할 수 있을 듯!\n좋은 결과가 나온 것 같아서 기뻐요. 그럼, 대인운은…… 후후.",60006,0
0,2,"","",0,603,2,1,0,"오늘의 운세는 희길! 그 사람과 화해……할 수 있을지도 모른다고!?\n하아…… 내가 당신의 운세에 관심이 있을 리가 없잖아?",60006,0
0,2,"","",0,604,1,2,0,"오늘의 운세는 대길! 친한 친구와의 인연이 깊어질 예감……?\n기사님은 어떤 분과 우정을 맺을까요? 궁금해요……",60006,0
0,2,"","",0,605,2,2,0,"오늘의 운세는 대길! 행운의 아이템은 「뱀의 허물」!\n내 눈에 띄다니…… 넌 행운아네♪",60006,0
0,2,"","",0,606,2,3,0,"오늘의 운세는 중길! 신경 쓰이는 그 사람과 만날 수 있을지도!?\n『새해 첫 꿈을 현실로 만들어 주는 베개』로 당신과 만날 수…… 아, 아무것도 아냐!",60006,0
0,2,"","",0,607,2,3,0,"오늘의 운세는 중길! 어린아이로 돌아가서 하루 종일 신나게 놀자!\n세뱃돈으로 죽방울 GET! 고모부, 죽방울 받기 만 번 해 줘!",60006,0
0,2,"","",0,608,1,3,0,"오늘의 운세는 중길! 오늘은 집에서 느긋하게 쉬자.\n떡국 OK. 귤 OK. 이제 탁상 난로에서 자면서 새해를 보내는 거야. 너도 들어올래?",60006,0
0,2,"","",0,609,2,4,0,"오늘의 운세는 소길! 갑작스러운 깜짝 이벤트에 주의!\n어라, 뒤에 머리가 긴 여자 유령이…… 후후, 농담이에요. 저예요.",60006,0
0,2,"","",0,610,2,4,0,"오늘의 운세는 소길. 조급해하지 않아도 행운은 반드시 온다.\n운은 스스로 붙잡는 것…… 공주님께서 말씀하셨어요. 하지만 어떻게?",60006,0
190804,3,"카린","",0,611,0,0,0,"점괘의 결과는 어떠셨나요?\n새로 시작하는 당신의 하루가\n무척 좋은 날이 되도록\n내일도 또 놀러와 주세요♪",60006,2
190804,3,"카린","",0,612,0,0,5,"점괘 뽑기는 재미있으셨나요?\n당신의 새로운 한 해가\n근사한 날이 될 수 있도록\n진심으로 기도하겠습니다",60006,3
