unit_id,cutin2_star6,se_type,move_speed,cutin_2,kana,prefab_id_battle,cutin_1,normal_atk_cast_time,is_limited,atk_type,prefab_id,only_disp_owned,guild_id,unit_name,original_unit_id,search_area_width,rarity,motion_type,end_time,comment,cutin1_star6,start_time,exskill_display
125101,0,8,450,0,"타마키",0,125101,2.24,0,1,125101,0,0,"타마키(카페)",0,825,3,47,"2030/12/31 15:00:00","【물리】후열에서 손님을 치유하고 대접하는 고양이 카페 점원 고양이 아가씨. 물리 공격력이 높은 캐릭터 옆에서 주위의 물리 공격력 증가나 HP와 TP 회복을 하고, 주위의 아군 수로 강화되는 공격으로 적을 일소한다.",125101,"2024/03/30 15:00:00",0
125201,0,4,450,0,"모니카",0,125201,1.965,0,1,125201,0,0,"모니카(카페)",0,463,3,4,"2030/12/31 15:00:00","【물리】중열에서 막과자를 대접하며 복을 뿌리는 고양이 카페 점원. 공격을 3회 받을 때까지 아군 전체의 물리 공격력을 (극대) 증가시키고, 2종의 물리 방어력 감소 스킬로 단숨에 초반의 기세를 더한다.",125201,"2024/04/07 15:00:00",0
125301,0,6,450,0,"콧코로",0,125301,2.07,1,1,125301,0,0,"콧코로(레인저)",0,752,3,6,"2025/05/15 14:59:59","【물리】후열에서 멍멍이와 함께하는 신록 레인저 소녀. 자신의 공격력에 따라 강화되는 물리 공격 지원 스킬이나 HP 지속 회복, 배리어로 주위를 서포트해 인연의 승리로 이끈다.",125301,"2025/05/12 15:00:00",0
125401,0,8,450,0,"시오리",0,125401,2.09,0,1,125401,0,0,"시오리(레인저)",0,710,3,8,"2030/12/31 15:00:00","【물리】후열에서 파트너와 함께 산을 달리는 신참 레인저. 스킬로 자신의 공격력과 크리티컬 시의 데미지를 올리고 TP를 회복하며 데미지와 방어력 감소로 적을 몰아넣는다.",125401,"2024/05/13 15:00:00",0
125501,0,7,450,0,"지타",0,125501,1.92,1,2,125501,0,0,"지타(워록)",0,443,3,50,"2025/06/13 14:59:59","【마법】중열에서 다른 술자와 마력을 뭉치는 궁극의 마도사. 아군에 대한 마법 공격 지원과 TP 회복에 더해, 적진의 공격과 방어 모두 약체화로 전황을 정비하고 스스로도 강력한 공격 마법을 사용한다.",125501,"2025/06/08 15:00:00",0
125601,0,51,450,0,"비카라",0,125601,2.09,1,1,125601,0,0,"비카라",0,267,3,0,"2025/06/13 14:59:59","【물리】전열에서 꿈과 희망, 생쥐 귀 머리띠를 전하는 서신궁의 무녀. 주위 아군의 물리 공격 지원, TP 상승 증가, 회복으로 엄호하고, 자신의 무적화로 적의 허점을 뚫고 날카로운 금아의 일격을 날린다.",125601,"2025/06/08 15:00:00",0
125701,0,7,450,0,"카린",0,125701,2.24,1,2,125701,1,0,"카린(알케미스트)",0,579,1,9,"2030/12/31 15:00:00","【마법】중열에서 삼라만상을 연구해 아군을 지원하는 연금술사. 물리, 마법 등 속성을 불문한 적의 약체화와 아군의 강화에 더해, 스킬에 의한 높은 빈도의 HP 회복으로 견고한 전황을 구축한다.",125701,"2024/05/28 15:00:00",0
125801,0,3,450,0,"리리",0,125801,2.09,0,1,125801,0,0,"리리(폴른)",0,464,3,0,"2030/12/31 15:00:00","【물리】중열에서 검은 날개의 힘으로 하늘을 제압하는 탄겸의 소녀. 전투 시작 시, 적의 범위 공격을 피하는 【비행】 상태가 되어, 생성한 섀도우 함께 눈앞의 적을 일격에 베어 버린다.",125801,"2024/05/20 15:00:00",0
125901,0,1,0,0,"카야",0,0,0.0,1,0,125901,0,0,"카야(리버레이터)",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
126001,0,0,450,0,"크리아",0,126001,2.09,0,1,126001,0,0,"크리아(폴른)",0,406,3,0,"2030/12/31 15:00:00","【물리】중열에서 자신의 몸을 방패 삼아 아군을 지키는 은극의 소녀. 전투 시작 시 【비행】하고, HP가 가장 적은 아군을 감싸며 아군의 HP에 따라서 강화되는 스킬로 적을 견제한다.",126001,"2024/11/28 15:00:00",0
126101,0,44,450,0,"프레시아",0,126101,2.09,0,2,126101,0,0,"프레시아(폴른)",0,480,3,53,"2030/12/31 15:00:00","【마법】중열에서 마이페이스로 아군을 지원하는 파장의 소녀. 【비행】 시 크리티컬 강화와 HP・TP 회복으로 아군을 지원하며 마법 공격력을 더한 물리 공격으로 적을 평정한다.",126101,"2024/12/12 15:00:00",0
126201,0,3,450,0,"이리야",0,126201,2.09,1,2,126201,0,0,"이리야(의장복)",0,568,3,3,"2025/07/15 14:59:59","【마법】중열에서 권속과 영원한 피의 맹세를 하는 월하의 흡혈귀. UB로 권속을 2마리 불러 아군에 대한 공격 지원이나 행동 속도 상승으로 강화하고 권속과 함께 맹공을 가해 앞을 가로막는 적을 물리친다.",126201,"2025/07/10 15:00:00",0
126301,0,7,450,0,"유키",0,126301,2.07,0,2,126301,0,0,"유키(의장복)",0,456,3,9,"2030/12/31 15:00:00","【마법】중열에서 어두운 색 의장복을 입은 「미를 통치하는 자」. 스테이터스 증가 효과를 받고 【미모】를 늘려 마법 공격력 감소 및 아군 강화, TP 회복의 효과를 높여서 구사한다.",126301,"2024/07/15 15:00:00",0
126401,0,1,450,0,"클로체",0,126401,2.09,1,1,126401,0,0,"클로체",0,373,3,1,"2025/12/01 14:59:59","【물리】중열에서 탈착 가능한 무쇠 팔을 발사하는 기계인족 로봇 아가씨. UB 발동으로 【풀 충전】 상태가 되어 【배터리】가 다할 때까지 강화 스킬을 연발해 일대를 엄청난 속도로 압쇄한다.",126401,"2025/11/28 15:00:00",0
126501,0,7,450,0,"라이라엘",0,126501,1.965,1,2,126501,0,0,"라이라엘",0,740,3,0,"2025/12/01 14:59:59","【마법】후열에서 우아하고 아름답게 미소짓는 지오 테오고니아의 공주. 시작 시에 발동하는 【계뢰】로, 적과 아군에게 영향을 주며 마법 방어 감소와 강력한 데미지 스킬로 심판을 내린다.",126501,"2025/11/28 15:00:00",0
126601,0,7,450,0,"네네카",0,126601,2.04,1,2,126601,0,0,"네네카(여름)",0,650,3,7,"2025/08/13 14:59:59","【마법】후열에서 더운 기색 없이 미소 짓는 여름 모습의 『변모대비』. 스킬로 아군을 대폭 강화하고 가장 마법 공격력이 높은 아군의 마법 공격력을 베낀 공격력으로 강력한 UB를 사용한다.",126601,"2025/08/09 15:00:00",0
126701,0,5,450,0,"아키노",0,126701,1.965,1,1,126701,1,0,"아키노(여름)",0,224,1,5,"2030/12/31 15:00:00","【물리】전열에서 우아한 바캉스를 보내는 석양 속의 영애. 적이 마법 공격을 할 경우에 효과가 대폭 증가하는 2종류의 범위 공격 및 공격과 방어 양쪽의 지원 스킬로 한여름의 개가를 올린다.",126701,"2024/07/31 15:00:00",0
126801,0,5,450,0,"유카리",0,126801,1.97,0,1,126801,0,0,"유카리(여름)",0,159,3,5,"2030/12/31 15:00:00","【물리】전열에서 여름 맥주를 즐기는 해변의 전직 성기사. 적 하나에게 데미지를 주면서, 주위 아군에게 마법 무효 배리어 부여와 마법 방어 증가로 수비를 굳혀 승리의 파도에 오른다.",126801,"2024/08/14 15:00:00",0
126901,0,7,450,0,"란파",0,126901,1.965,1,2,126901,0,0,"란파(여름)",0,682,3,21,"2025/09/10 14:59:59","【마법】후열에서 조용한 파도 소리에 귀를 기울이는 만양의 가희. 마법 크리티컬의 극대 증가를 필두로 주변의 아군을 공방 양면으로 강화하며, 거기에 자신 또한 UB로 수많은 적을 물리친다.",126901,"2025/09/07 15:00:00",0
127001,0,2,450,0,"쿠우카",0,127001,1.97,1,1,127001,1,0,"쿠우카(여름) ",0,133,1,52,"2024/09/10 14:59:59","【물리】전열에서 새로운 자극을 좇는 수영복을 입은 마조히스트 소녀. 자신의 HP가 낮을수록 효과량이 상승하는 스킬의 물리 공격력 증가와 UB의 데미지로 승리의 대해로 뛰어든다.",127001,"2024/08/27 15:00:00",0
127101,0,5,450,0,"시노부",0,127101,2.09,1,1,127101,0,0,"시노부(여름)",0,255,3,46,"2025/09/10 14:59:59","【물리】전열에서 잔잔한 수면에 흔들리는 야광의 영능력자 소녀. 소환한 아버지에게 적의 공격을 유도하며, 시노부 자신의 공격 성능 강화와 방어 감소를 이용해 적을 명해로 인도한다.",127101,"2025/09/07 15:00:00",0
127201,0,7,450,0,"캬루",0,127201,2.09,1,2,127201,0,0,"캬루(편입생)",0,804,3,7,"2025/10/10 14:59:59","【마법】후열에서 교복을 입은 모습에 가슴이 고동치는 청춘 고양이 소녀. 공방 양면의 서포트에 더해 행동 속도 증가와 TP 회복으로 아군을 지원하고, 가장 먼 적을 노리는 UB로 빛나는 승리를 가져온다.",127201,"2025/10/01 15:00:00",0
127301,0,8,450,0,"스즈나",0,127301,2.09,0,1,127301,0,0,"스즈나(편입생)",0,750,3,8,"2030/12/31 15:00:00","【물리】후열에서 무지 귀여운 교복을 입은 카리스마 모델. 크리티컬 시에 아군을 강화하는 스킬과 추가 데미지가 발생하는 UB로 청춘의 한 페이지를 잘라낸다.",127301,"2024/10/14 15:00:00",0
127401,0,1,0,0,"비카라",0,0,0.0,1,0,127401,0,0,"비카라(콜라보)",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
127501,0,4,450,0,"사렌",0,127501,2.09,1,1,127501,0,0,"사렌(사라사리아)",0,304,3,4,"2025/12/19 14:59:59","【물리】중열에서 우아하게 불꽃과 춤추는 정열의 사렌 마마. 물리 공격으로부터 아군을 지키며, 【염무의 각인】 수에 따라서 효과가 상승하는 물리 공격 증가와 TP 회복으로 모두를 북돋운다.",127501,"2025/12/12 15:00:00",0
127601,0,4,450,0,"루카",0,127601,1.965,0,1,127601,0,0,"루카(사라사리아)",0,157,3,4,"2030/12/31 15:00:00","【물리】전열에서 하늘을 나는 양탄자를 타고 돌아다니는 오아시스의 누님. 자신의 물리 방어를 대폭 높이며 적을 도발하는 스킬과 적의 TP와 TP 상승을 감소시키는 UB로 상쾌하게 승리를 거머쥔다.",127601,"2024/11/14 15:00:00",0
127701,0,6,450,0,"린드",0,127701,1.965,0,2,127701,0,0,"린드",0,693,3,48,"2030/12/31 15:00:00","【마법】후열에서 메이드 일로 분주한 쌍둥이 드래곤 언니. UB 필드 전개 중에는 공격, 방어, TP 회복과 다채로운 지원 스킬의 효과가 재발동하여 아군을 적극적으로 서포트한다.",127701,"2025/11/10 15:00:00",0
127801,0,7,450,0,"블룸",0,127801,1.965,0,2,127801,0,0,"블룸",0,706,3,47,"2030/12/31 15:00:00","【마법】후열에서 불평하며 일하는 쌍둥이 드래곤 동생. 데미지와 마법 방어력 감소를 양립하는 스킬을 보유했지만, 눈을 떼면 【땡땡이의 유혹】에 넘어가 대충대충 한다.",127801,"2025/11/18 15:00:00",0
127901,0,5,450,0,"페코린느",0,127901,1.965,1,2,127901,0,0,"페코린느(크리스마스)",0,372,3,5,"2026/01/15 14:59:59","【마법】중열에서 모두에게 웃음을 전해주는 배고픈 산타 왕녀. 전선에서 적의 공격을 버티며 범위 내 아군의 방어 서포트와 적의 방어 감소까지 해내며 성야에 승리의 빛을 밝힌다.",127901,"2026/01/09 15:00:00",0
128001,0,35,450,0,"크레짓타",0,128001,2.09,0,1,128001,0,0,"크레짓타(크리스마스)",0,723,3,35,"2030/12/31 15:00:00","【물리】후열에서 감미로운 한 때를 만끽하는 성야의 여상인. 가장 먼 아군에게 주는 TP 회복과, 첫 발에 추가 효과가 있는 공격으로 적의 약체화와 아군의 강화를 실행하여 승리의 무대를 꾸민다.",128001,"2025/01/09 15:00:00",0
128101,0,0,0,0,"시즈루",0,0,0.0,1,0,128101,1,0,"시즈루(시즈루&리노)",181101,580,3,0,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
128201,0,0,0,0,"리노",0,0,0.0,1,0,128201,1,0,"리노(시즈루&리노)",181101,580,3,0,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
128301,0,3,450,0,"이노리",0,128301,2.09,1,1,128301,1,0,"이노리(새해)",0,191,1,38,"2030/12/31 15:00:00","【물리】전열에서 상대를 비웃는 경솔한 새해의 신 드래곤. 적 전체를 도발하고 적의 방해 스킬에 카운터를 날려 전방의 적 전체를 스턴시키는 스킬로 전장을 휘젓고 다닌다.",128301,"2025/01/27 15:00:00",0
128401,0,7,450,0,"하츠네",0,128401,2.09,1,2,128401,0,0,"하츠네(새해)",0,801,3,21,"2025/07/29 14:59:59","【마법】후열에서 특별한 경치를 함께 하는 새해 첫 꿈 초능력 걸. 적이 물리 공격을 할 경우, 공격 성능 강화에 더해 복수의 약체 효과가 추가되어, 공수 양면으로 아군을 지원하고 적을 쓸어버린다.",128401,"2025/07/25 15:00:00",0
128501,0,7,450,0,"카스미",0,128501,2.09,1,2,128501,0,0,"카스미(새해)",0,739,3,21,"2025/07/29 14:59:59","【마법】후열에서 나무판에 담긴 소원을 비는 새해의 명탐정. 적과 아군의 수에 따라서 효과량이 상승하는 데미지와 공격력 지원에 더해서, 두 종류의 회복 스킬을 사용해서 승리를 바란다.",128501,"2025/07/25 15:00:00",0
128601,0,1,0,0,"리리",0,0,0.0,1,0,128601,0,0,"리리(폴른)",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
128701,0,1,450,0,"히요리",0,128701,2.09,1,1,128701,0,0,"히요리(아스트랄)",0,226,3,0,"2025/09/15 14:59:59","【물리】전열에서 황염이 깃든 희망을 휘두르는 각성한 원기 왕성 소녀. 내뿜는 불꽃은 적을 공수 양면으로 약화시키고, 동시에 아군을 고무시켜 두 종류의 TP 회복 효과로 공세를 멈추지 않고 승리를 불러들인다.",128701,"2025/09/10 15:00:00",0
128801,0,4,450,0,"레이",0,128801,1.965,1,1,128801,1,0,"레이(아스트랄)",0,194,1,0,"2030/12/31 15:00:00","【물리】전열에서 선풍을 두르고 미래로 달려나가는 각성한 검사. 눈에 띄지 않는 속도의 검기로 적을 날려버려서 스턴시키고 동료의 수비를 굳히는 스킬을 구사해 승리의 길을 연다.",128801,"2025/02/27 15:00:00",0
128901,0,7,450,0,"유이",0,128901,2.09,1,2,128901,0,0,"유이(아스트랄)",0,772,3,0,"2025/09/15 14:59:59","【마법】후열에서 소원을 힘으로 삼아 극광을 내뿜는 각성한 마법사. 자신을 강화하면서 고화력 마법을 끊임없이 발사하며, 배리어를 기점으로 삼은 아군에게 부여하는 공격 지원 스킬로 승리를 손에 얻는다.",128901,"2025/09/10 15:00:00",0
129001,0,7,450,0,"에리스",0,129001,2.09,1,2,129001,0,0,"에리스",0,800,3,0,"2025/12/01 14:59:59","【마법】후열에서 잠으로부터 깨어나 아름답게 피어나는 흑장미. 종언을 뛰어넘은 【회귀의 장미】와, 행동 속도 증가를 시작으로 한 다양한 공방 지원으로 아군을 강화하여 새로운 미래를 거머쥔다.",129001,"2025/11/28 15:00:00",0
129301,0,7,450,0,"유니",0,129301,2.09,1,1,129301,0,0,"유니(겨울)",0,708,3,7,"2025/10/31 14:59:59","【물리】후열에서 퇴폐적인 겨울의 배움에 열중하는 물가의 재원. 물리 공격 강화, 회복, 행동 속도 증가로 아군을 지원하고 UB로 얻은 【물가의 안녕】을 사수하기 위해 힘을 발휘한다.",129301,"2025/10/26 15:00:00",0
129401,0,2,450,0,"클로에",0,129401,2.09,0,1,129401,0,0,"클로에(겨울)",0,188,3,2,"2030/12/31 15:00:00","【물리】전열에서 수면에 비치는 신속한 진정계 수영복 여자. 공격을 명중시킬 때마다 적에게 부여하는 【수월】 수에 따라 물방 감소나 데미지 효과가 상승하여 필승의 헤엄을 친다.",129401,"2025/04/15 15:00:00",0
129501,0,1,450,0,"치에루",0,129501,2.09,1,1,129501,0,0,"치에루(겨울)",0,247,3,1,"2026/01/22 14:59:59","【물리】전열에서 치에룻 하고 치에루루 한 수영복 차림의 치에룬. 스테이터스 증가로 쌓이는 【치에루】를 자신의 화력이나 지원 능력으로 환원하여 한겨울의 한여름을 치에라루레레포파피?",129501,"2026/01/15 15:00:00",0
129601,0,0,450,0,"아네모네",0,129601,2.09,1,1,129601,0,0,"아네모네",0,550,3,0,"2025/12/01 14:59:59","【물리】중열에서 영리영화의 진을 치는 알라우네 요마인족. 적의 공격력, 방어력, 피격 데미지를 낮추고, TP를 흡수하여 지속적인 UB 데미지로 영역을 침범하는 적을 끊임없이 해치운다.",129601,"2025/11/28 15:00:00",0
129701,0,0,450,0,"네피네라",0,129701,2.09,1,1,129701,0,0,"네피＝네라",0,540,3,0,"2025/12/01 14:59:59","【물리】중열에서 만마의 정점에 군림하는 지오 게헤나의 공주. 환경 효과 【방마진】으로 마법 공격을 저해하고 행동 속도 증가 등의 지원이나 격렬한 공격으로 무법자를 납작 엎드리게 한다.",129701,"2025/11/28 15:00:00",0
129801,0,5,450,0,"마코토",0,129801,2.09,1,1,129801,0,0,"마코토(커맨더)",0,269,3,5,"2025/10/19 14:59:59","【물리】전열에서 정과 열의로 동료를 통솔하는 늑대 지휘관 아가씨. 적의 공수를 깎으면서, 자신의 TP 회복이나 대상이 물리 방어력 감소 상태일 때 발생하는 추격으로 맹공을 펼쳐 전선을 돌파한다.",129801,"2025/10/10 15:00:00",0
129901,0,6,450,0,"에리코",0,129901,1.84,0,1,129901,0,0,"에리코(커맨더)",0,294,3,48,"2030/12/31 15:00:00","【물리】전열에서 가열한 가르침으로 아군을 이끄는 광련의 교관. TP 회복과 방어 지원에 더해 아군의 인원수로 효과가 증가하는 공격 지원과 (대) 데미지로 아군 전체를 분발하게 만들어 적을 무찌른다.",129901,"2025/05/15 15:00:00",0
130001,0,4,450,0,"야마토",0,130001,2.09,1,1,130001,0,0,"야마토",0,150,3,0,"2025/12/19 14:59:59","【물리】전열에서 대담하게 스릴을 즐기는 도적 길드의 첫째. 최전선에서 목숨을 걸면서 획득한 【밴디 주사위】를 소비하여 스스로를 대폭 강화하고, 어중이떠중이를 굴복시킨다.",130001,"2025/12/12 15:00:00",0
130101,0,7,450,0,"와카나",0,130101,2.09,1,1,130101,0,0,"와카나",0,535,3,9,"2025/12/27 14:59:59","【물리】중열의 손해 보는 역할을 자주 맡는 도적 길드의 둘째. 소환한 스키드가 와카나를 보호하며 전선에 서고, 자신은 공격 지원에 HP와 TP 회복까지, 헌신적으로 아군을 지원한다.",130101,"2025/12/19 15:00:00",0
130201,0,5,450,0,"후부키",0,130201,1.84,1,1,130201,0,0,"후부키",0,371,3,0,"2025/12/12 14:59:59","【물리】중열의 건방지고 완전 천재인 도적 길드의 셋째. 【아군 배리어♡】로 자신을 향한 데미지를 아군에게 떠넘기고 HP 최대일 때 데미지가 증가하는 범위 공격으로 적을 유린한다.",130201,"2025/12/01 15:00:00",0
130601,0,4,0,0,"레이",0,0,0.0,1,0,130601,0,0,"레이(아스트랄)",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
130701,0,7,450,0,"쿄우카",0,130701,1.92,1,2,130701,0,0,"쿄우카(봄)",0,563,3,7,"2025/12/19 14:59:59","【마법】중열에서 꽃밭에 봄을 전하는 꽃 의상을 입은 우등생. 스킬 발동 횟수에 따른 효율적인 자기 강화나 크리티컬 시 추가 효과를 지닌 스킬과 UB로 승리의 바람을 불게 한다.",130701,"2025/12/12 15:00:00",0
130801,0,7,450,0,"스즈메",0,130801,1.84,0,2,130801,0,0,"스즈메(봄)",0,558,3,7,"2030/12/31 15:00:00","【마법】중열에서 봄에 물든 꽃 의상을 입은 덜렁이 메이드. 범위 내 적에게 데미지를 입히면서, 다수의 약체화 효과를 가진 스킬이나 UB를 구사하여 잔잔하게 부는 승리를 거머쥔다.",130801,"2025/06/13 15:00:00",0
130901,0,7,450,0,"쿠루루",0,130901,2.09,0,2,130901,0,0,"쿠루루",0,440,3,7,"2030/12/31 15:00:00","【마법】중열에서 모두를 꿈의 세계로 초대하는 보석 토끼족 지배인. 스테이터스 증가 효과를 받을 때마다 【하마방 군】을 늘려서 반사적으로 아군에게 공격 지원의 보답을 하고 만다.",130901,"2025/07/15 15:00:00",0
131001,0,7,450,0,"마호",0,131001,1.84,1,2,131001,0,0,"마호(드림파크)",0,702,3,7,"2026/01/15 14:59:59","【마법】후열에서 서커스 공연으로 빛나는 메르헨 소녀. 아군의 공방 지원이나 적의 공방 약체화 외 【커튼콜】 부여 시의 추가 데미지 스킬로 승리의 라이트를 비춘다.",131001,"2026/01/09 15:00:00",0
131101,0,2,450,0,"네아",0,131101,2.09,0,1,131101,0,0,"네아(여름)",0,165,3,52,"2030/12/31 15:00:00","【물리】전열에서 끌어안을 기회를 엿보는 수영복 차림의 슬라임 갸루. 공격해 온 적에게 【끈적끈적】을 자동으로 부착시켜 공격력 감소, 데미지, 속박 등 복수 효과를 일으킨다.",131101,"2025/07/29 15:00:00",0
131201,0,35,450,0,"미소라",0,131201,2.09,1,2,131201,0,0,"미소라(여름)",0,753,3,35,"2025/08/13 15:00:00","【마법】후열에서 한여름에 착한 일을 하는 발랄한 수영복 차림의 소녀★ 【PSI★스톰】을 충전하여 연속 공격으로 적을 무찌르고, 지속적 TP 회복과 배리어로 빈틈없이 아군을 지원한다.",131201,"2025/08/01 15:00:00",0
131301,0,1,0,0,"리리",0,0,0.0,1,0,131301,1,0,"리리",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
131401,0,1,0,0,"크리아",0,0,0.0,1,0,131401,1,0,"크리아",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
131501,0,1,0,0,"프레시아",0,0,0.0,1,0,131501,1,0,"프레시아",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
131601,0,4,450,0,"리리",0,131601,1.92,1,1,131601,0,0,"리리(여름)",0,399,3,4,"2025/08/24 14:59:59","【물리】중열에서 여름의 태양 아래 연찬하는 우아하고 지적인 여동생. 방어력 증가에 더해 배리어와 HP 회복으로 아군의 수비를 단단히 하고 TP 회복이나 공격력 감소 마저 솜씨 좋게 조종하여 장소를 지배한다.",131601,"2025/08/13 15:00:00",0
131701,0,44,450,0,"아메스",0,131701,1.92,1,2,131701,0,0,"아메스(여름)",0,743,3,53,"2025/09/10 14:59:59","【마법】후열에서 황혼의 수면에 내려앉은 수영복 차림의 요정. 행동 속도 증가나 TP 지원을 시작으로 한 다수의 서포트를 해주면서 UB의 공방 약체화로 상쾌하게 승리로 이끈다.",131701,"2025/08/29 15:00:00",0
131801,0,7,450,0,"호마레",0,131801,2.09,0,2,131801,0,0,"호마레(여름)",0,709,3,21,"2030/12/31 15:00:00","【마법】후열에서 청량한 여름에 날개를 쉬이는 수영복 차림을 한 용의 수령. 공방 약체화에 더해, 스테이터스 감소를 부여할 때마다 증가하는 【일식】 수에 따른 데미지로, 저항하는 모든 것을 잿더미로 만든다.",131801,"2025/09/15 15:00:00",0
132201,0,7,450,0,"노조미",0,132201,1.84,1,2,132201,0,0,"노조미(알케미스트)",0,721,3,7,"2025/11/10 14:59:59","【마법】후열에서 희망을 연성하는 알케미스트 아이돌. 【연금 재료】로 【퍼퓸】을 만들어 데미지와 더불어 TP 회복과 공격 지원 능력을 향상시켜 승리의 향기를 운반한다.",132201,"2025/10/31 15:00:00",0
132801,0,7,450,0,"라이라엘",0,132801,2.09,1,2,132801,0,0,"라이라엘(크리스마스)",0,750,3,0,"2026/01/09 14:59:59","【마법】후열에서 설백색 피부를 검은 옷으로 감싼 감미로운 공주. 아군의 HP를 대가로 강력한 배리어를 전개하면서 배리어를 기점으로 한 고출력 2연속 공격으로 크리스마스이브의 큰 나무에 불을 밝힌다.",132801,"2025/12/31 15:00:00",0
132901,0,5,450,0,"이오",0,132901,2.09,0,2,132901,0,0,"이오(크리스마스)",0,748,3,46,"2030/12/31 15:00:00","【마법】후열에서 기분 좋은 잠 속에 찾아오는 크리스마스이브의 악마. 가장 마법 공격력이 높은 아군에게 【악마의 입맞춤】을 부여하고 공격 지원과 TP 회복으로 집중 마크한다.",132901,"2026/01/09 15:00:00",0
133001,0,0,450,0,"그레이스",0,133001,2.09,1,1,133001,0,0,"그레이스",0,234,3,0,"2026/02/02 14:59:59","【물리】전열에서 하늘을 나는 듯 싸우는 유령 수호 기사. UB로 아군의 공격과 속도를 지원하고, 【레이스 보디】로 적의 눈을 피해 허를 찌르는 일격으로 영원한 잠에 들게 한다.",133001,"2026/01/30 15:00:00",0
133201,0,4,450,0,"모니카",0,133201,2.09,1,1,133201,1,0,"모니카(새해)",0,296,1,22,"2030/12/31 15:00:00","【물리】전열에서 새해 첫날도 활기차게 돌아다니는 군인 소녀. 적에게 입히는 데미지에 따라 추가 효과가 강화되는 UB와 발동할 때마다 성장하는 자기 강화 스킬로 질서를 어지럽히는 사람을 기절시킨다.",133201,"2026/01/30 15:00:00",0
133501,0,4,450,0,"사렌",0,133501,2.09,1,2,133501,0,0,"사렌(새해)",0,718,3,22,"2026/02/13 14:59:59","【마법】후열에서 곁에 머물며 마음을 나누는 전통 의상 차림의 구호원 주인. 아군의 TP 회복을 지원하면서 아군이 UB를 발동할 때마다 데미지가 상승하는 스킬로 함께 어려움을 극복한다.",133501,"2026/02/02 15:00:00",0
133601,0,0,450,0,"메두사",0,133601,2.09,1,1,133601,0,0,"메두사",0,445,3,0,"2026/02/27 14:59:59","【물리】중열에서 권속과 힘을 합쳐 싸우는 긍지 높은 뱀 아가씨. 【마안】의 수에 따라 효과량이 상승하는 스킬 데미지와 약체화로 범위 내의 적을 몰아붙이고, 날카로운 눈동자로 돌이 되게 만든다.",133601,"2026/02/18 15:00:00",0
133701,0,8,450,0,"라비리스타",0,133701,2.09,1,2,133701,0,0,"라비리스타(알파)",0,717,3,0,"2026/03/09 23:59:59","【마법】후열에서 원시의 관장을 능숙하게 다루는 『미궁여왕』. 물 속성 아군의 TP 상승을 증가시키는 영역을 만들고, 연사 공격으로 적의 방어를 꿰뚫어 칠관의 힘을 적에게 깨닫게 한다.",133701,"2026/02/27 15:00:00",0
133901,0,6,450,0,"크리스티나",0,133901,2.09,1,1,133901,0,0,"크리스티나(알파)",0,228,3,0,"2026/03/19 14:59:59","【물리】전열에서 원시의 관장의 힘을 휘두르는 『서약여군』. 10번째 행동 시 공격력을 대폭 증가시키고, 스킬에 추격을 발생시키는 【허수】를 얻어 단절된 힘으로 맞서는 적을 없앤다.",133901,"2026/03/09 15:00:00",0
134101,0,5,0,0,"후부키",0,0,0.0,1,0,134101,0,0,"후부키",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
134201,0,7,0,0,"라이라엘",0,0,0.0,1,0,134201,0,0,"라이라엘(크리스마스)",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
136601,0,1,0,0,"메두사",0,0,0.0,0,0,136601,0,0,"메두사",0,0,1,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
136701,0,8,0,0,"라비리스타",0,0,0.0,1,0,136701,0,0,"라비리스타(알파)",0,0,3,1,"2030/12/31 15:00:00","",0,"2015/04/01 15:00:00",0
170101,0,34,450,0,"지타",0,105701,1.965,0,1,170101,0,4,"지타",0,245,3,34,"2030/12/31 15:00:00","【물리】전열에서 선수필승의 대형 기술을 차례로 쏟아내는 기공사. 스킬에 의한 TP 회복은 유니온 버스트의 발동을 촉진시켜 배틀 초반부터 적의 전열에 큰 데미지를 입힌다.",170101,"2015/04/01 15:00:00",0
180101,0,0,450,0,"히요리",0,180101,1.62,1,1,180101,0,7,"히요리(프린세스)",0,199,3,0,"2025/12/01 14:59:59","【물리】전열에서 불꽃 날개를 등에 지고 적을 분쇄하는 밝고 기운찬 소녀. 싸움이 계속될수록 자신의 공격 능력을 강하게 하는 스킬을 다루고, 높아진 힘으로 날리는 초폭의 일격은 온갖 적을 먼지로 만든다.",180101,"2025/11/28 15:00:00",0
